2.584800000000000182e+02,7.744219999999999970e+01,2.776999999999999957e+01,2.725000000000000000e+01
2.591499999999999773e+02,7.528570000000000562e+01,2.876000000000000156e+01,2.673999999999999844e+01
2.684592000000000098e+02,7.484279999999999688e+01,2.942129999999999868e+01,2.669000000000000128e+01
2.663799999999999955e+02,7.504430000000000689e+01,2.906070000000000064e+01,2.655000000000000071e+01
2.663500000000000227e+02,7.387139999999999418e+01,3.058999999999999986e+01,2.669999999999999929e+01
2.653399999999999750e+02,7.478709999999999525e+01,3.130000000000000071e+01,2.646000000000000085e+01
2.679399999999999977e+02,7.432850000000000534e+01,3.171999999999999886e+01,2.682999999999999829e+01
2.727300000000000182e+02,7.167849999999999966e+01,3.094750000000000156e+01,2.689000000000000057e+01
2.718999999999999773e+02,6.941710000000000491e+01,3.010000000000000142e+01,2.721000000000000085e+01
2.689300000000000068e+02,7.229850000000000421e+01,2.985000000000000142e+01,2.703999999999999915e+01
2.704800000000000182e+02,7.181140000000000612e+01,3.014000000000000057e+01,2.725000000000000000e+01
2.721200000000000045e+02,7.142849999999999966e+01,2.966000000000000014e+01,2.725000000000000000e+01
2.701899999999999977e+02,7.210999999999999943e+01,3.072899999999999920e+01,2.714999999999999858e+01
2.681100000000000136e+02,7.342929999999999779e+01,3.082000000000000028e+01,2.760999999999999943e+01
2.736200000000000045e+02,6.435710000000000264e+01,3.107999999999999829e+01,2.762999999999999901e+01
2.839900000000000091e+02,6.284000000000000341e+01,3.153999999999999915e+01,2.787999999999999901e+01
2.760400000000000205e+02,6.426139999999999475e+01,3.246900000000000119e+01,2.791100000000000136e+01
2.603500000000000227e+02,6.546710000000000207e+01,3.078999999999999915e+01,2.801000000000000156e+01
2.727640000000000100e+02,6.526139999999999475e+01,3.123999999999999844e+01,2.785000000000000142e+01
2.655000000000000000e+02,6.506999999999999318e+01,3.098100000000000165e+01,2.744999999999999929e+01
2.650000000000000000e+02,6.480280000000000484e+01,2.973000000000000043e+01,2.792999999999999972e+01
2.599800000000000182e+02,6.318800000000000239e+01,2.810900000000000176e+01,2.744000000000000128e+01
2.668899999999999864e+02,6.540630000000000166e+01,2.864000000000000057e+01,2.749500000000000099e+01
2.622200000000000273e+02,6.533570000000000277e+01,2.905000000000000071e+01,2.733999999999999986e+01
2.602300000000000182e+02,6.688859999999999673e+01,2.864999999999999858e+01,2.728300000000000125e+01
2.619499999999999886e+02,6.785429999999999495e+01,2.854500000000000171e+01,2.755000000000000071e+01
2.572099999999999795e+02,6.856140000000000612e+01,2.826000000000000156e+01,2.785999999999999943e+01
2.586999999999999886e+02,6.684279999999999688e+01,2.737000000000000099e+01,2.787999999999999901e+01
2.694700000000000273e+02,6.671569999999999823e+01,2.790749999999999886e+01,2.803000000000000114e+01
2.692400000000000091e+02,6.665569999999999595e+01,2.850000000000000000e+01,2.803999999999999915e+01
2.650899999999999750e+02,6.573709999999999809e+01,2.832000000000000028e+01,2.801000000000000156e+01
2.697500000000000000e+02,6.571280000000000143e+01,2.892999999999999972e+01,2.804500000000000171e+01
2.664100000000000250e+02,6.412139999999999418e+01,2.846199999999999974e+01,2.787000000000000099e+01
2.659399999999999977e+02,6.372279999999999944e+01,2.728300000000000125e+01,2.748999999999999844e+01
2.654200000000000159e+02,6.440139999999999532e+01,2.712999999999999901e+01,2.776000000000000156e+01
2.598700000000000045e+02,6.325710000000000122e+01,2.726999999999999957e+01,2.737000000000000099e+01
2.593600000000000136e+02,6.413859999999999673e+01,2.739000000000000057e+01,2.737000000000000099e+01
2.632500000000000000e+02,6.350999999999999801e+01,2.687000000000000099e+01,2.780999999999999872e+01
2.642699999999999818e+02,6.305709999999999837e+01,2.725000000000000000e+01,2.780000000000000071e+01
2.657400000000000091e+02,6.149569999999999936e+01,2.778000000000000114e+01,2.794999999999999929e+01
2.731100000000000136e+02,6.000710000000000122e+01,2.771999999999999886e+01,2.814999999999999858e+01
2.755899999999999750e+02,6.159199999999999875e+01,2.751999999999999957e+01,2.835000000000000142e+01
2.737900000000000205e+02,6.080879999999999797e+01,2.745250000000000057e+01,2.808999999999999986e+01
2.738799999999999955e+02,6.151169999999999760e+01,2.857799999999999940e+01,2.814000000000000057e+01
2.741899999999999977e+02,6.167430000000000234e+01,2.796000000000000085e+01,2.800000000000000000e+01
2.712400000000000091e+02,6.255279999999999774e+01,2.814000000000000057e+01,2.787000000000000099e+01
2.741299999999999955e+02,6.120430000000000348e+01,2.782999999999999829e+01,2.791000000000000014e+01
2.751000000000000227e+02,6.119279999999999831e+01,2.707999999999999829e+01,2.791499999999999915e+01
2.657400000000000091e+02,6.178569999999999851e+01,2.703999999999999915e+01,2.813500000000000156e+01
2.618199999999999932e+02,6.338000000000000256e+01,2.664499999999999957e+01,2.803500000000000014e+01
2.578899999999999864e+02,6.510280000000000200e+01,2.648999999999999844e+01,2.810000000000000142e+01
2.564100000000000250e+02,6.492709999999999582e+01,2.655000000000000071e+01,2.817999999999999972e+01
2.572780000000000200e+02,6.458280000000000598e+01,2.585999999999999943e+01,2.831500000000000128e+01
2.533899999999999864e+02,6.467570000000000618e+01,2.573999999999999844e+01,2.810999999999999943e+01
2.577500000000000000e+02,6.598709999999999809e+01,2.573000000000000043e+01,2.825000000000000000e+01
2.560199999999999818e+02,6.622570000000000334e+01,2.513100000000000023e+01,2.816000000000000014e+01
2.603100000000000023e+02,6.587659999999999627e+01,2.520499999999999829e+01,2.815500000000000114e+01
2.653000000000000114e+02,6.458280000000000598e+01,2.608999999999999986e+01,2.837000000000000099e+01
2.664900000000000091e+02,6.323709999999999809e+01,2.557999999999999829e+01,2.860500000000000043e+01
2.616100000000000136e+02,6.127279999999999660e+01,2.553000000000000114e+01,2.860999999999999943e+01
2.633220000000000027e+02,6.139880000000000138e+01,2.542000000000000171e+01,2.880000000000000071e+01
2.590299999999999727e+02,6.171280000000000143e+01,2.625000000000000000e+01,2.855999999999999872e+01
2.590799999999999841e+02,6.110280000000000200e+01,2.707250000000000156e+01,2.859499999999999886e+01
2.554799999999999898e+02,6.045709999999999695e+01,2.739000000000000057e+01,2.869999999999999929e+01
2.589499999999999886e+02,6.088709999999999667e+01,2.684900000000000020e+01,2.858999999999999986e+01
2.611399999999999864e+02,6.099710000000000321e+01,2.658999999999999986e+01,2.960999999999999943e+01
2.647699999999999818e+02,6.224139999999999873e+01,2.757000000000000028e+01,3.028000000000000114e+01
2.698500000000000227e+02,6.204710000000000036e+01,2.801749999999999829e+01,2.893499999999999872e+01
2.728700000000000045e+02,6.139999999999999858e+01,2.739999999999999858e+01,2.878999999999999915e+01
2.677200000000000273e+02,5.997860000000000014e+01,2.651999999999999957e+01,2.869000000000000128e+01
2.723399999999999750e+02,6.089139999999999731e+01,2.692000000000000171e+01,2.896999999999999886e+01
2.673999999999999773e+02,5.754279999999999973e+01,2.662500000000000000e+01,2.882499999999999929e+01
2.594200000000000159e+02,5.600710000000000122e+01,2.569000000000000128e+01,2.878999999999999915e+01
2.603199999999999932e+02,5.578999999999999915e+01,2.573000000000000043e+01,2.976500000000000057e+01
2.635500000000000114e+02,5.695280000000000342e+01,2.596999999999999886e+01,3.082999999999999829e+01
2.688999999999999773e+02,5.801859999999999928e+01,2.598000000000000043e+01,3.060000000000000142e+01
2.687799999999999727e+02,5.792309999999999803e+01,2.610999999999999943e+01,3.176000000000000156e+01
2.746999999999999886e+02,5.834000000000000341e+01,2.614000000000000057e+01,3.194000000000000128e+01
2.548100000000000023e+02,5.960070000000000334e+01,2.685000000000000142e+01,3.178999999999999915e+01
2.497400000000000091e+02,6.144570000000000221e+01,2.698000000000000043e+01,3.260999999999999943e+01
2.538100000000000023e+02,6.325430000000000064e+01,2.776899999999999835e+01,3.310000000000000142e+01
2.482299999999999898e+02,6.275569999999999737e+01,2.742999999999999972e+01,3.271999999999999886e+01
2.525500000000000114e+02,6.364569999999999794e+01,2.896999999999999886e+01,3.315999999999999659e+01
2.580500000000000114e+02,6.428279999999999461e+01,2.831099999999999994e+01,3.349000000000000199e+01
2.557199999999999989e+02,6.581570000000000675e+01,2.757000000000000028e+01,3.375000000000000000e+01
2.577300000000000182e+02,6.552259999999999707e+01,2.688899999999999935e+01,3.331000000000000227e+01
2.586800000000000068e+02,6.626279999999999859e+01,2.712000000000000099e+01,3.299000000000000199e+01
2.601600000000000250e+02,6.525279999999999347e+01,2.703999999999999915e+01,3.265999999999999659e+01
2.636299999999999955e+02,6.470999999999999375e+01,2.667999999999999972e+01,3.268999999999999773e+01
2.645099999999999909e+02,6.496280000000000143e+01,2.682000000000000028e+01,3.303000000000000114e+01
2.683299999999999841e+02,6.340859999999999985e+01,2.707000000000000028e+01,3.353000000000000114e+01
2.665600000000000023e+02,6.126429999999999865e+01,2.660000000000000142e+01,3.384499999999999886e+01
2.641200000000000045e+02,6.208259999999999934e+01,2.612999999999999901e+01,3.407999999999999829e+01
2.698999999999999773e+02,6.189430000000000121e+01,2.625000000000000000e+01,3.486999999999999744e+01
2.676299999999999955e+02,6.327570000000000050e+01,2.575900000000000034e+01,3.507999999999999829e+01
2.688600000000000136e+02,6.280859999999999843e+01,2.566000000000000014e+01,3.485000000000000142e+01
2.629599999999999795e+02,6.305060000000000286e+01,2.515899999999999892e+01,3.460999999999999943e+01
2.618000000000000114e+02,6.316279999999999717e+01,2.505999999999999872e+01,3.414999999999999858e+01
2.617400000000000091e+02,6.359279999999999688e+01,2.431250000000000000e+01,3.426899999999999835e+01
2.672900000000000205e+02,6.306269999999999953e+01,2.410000000000000142e+01,3.502000000000000313e+01
2.655299999999999727e+02,6.356430000000000291e+01,2.332000000000000028e+01,3.488000000000000256e+01
2.668299999999999841e+02,6.451139999999999475e+01,2.455000000000000071e+01,3.503000000000000114e+01
2.691999999999999886e+02,6.424779999999999802e+01,2.434799999999999898e+01,3.489999999999999858e+01
2.668799999999999955e+02,6.438859999999999673e+01,2.384799999999999898e+01,3.559000000000000341e+01
2.656999999999999886e+02,6.418710000000000093e+01,2.351999999999999957e+01,3.499000000000000199e+01
2.671700000000000159e+02,6.358709999999999951e+01,2.289900000000000091e+01,3.478000000000000114e+01
2.678299999999999841e+02,6.263709999999999667e+01,2.296999999999999886e+01,3.496000000000000085e+01
2.768700000000000045e+02,6.311580000000000013e+01,2.329100000000000037e+01,3.567000000000000171e+01
2.810699999999999932e+02,6.269859999999999900e+01,2.432999999999999829e+01,3.546999999999999886e+01
2.747799999999999727e+02,6.251429999999999865e+01,2.403000000000000114e+01,3.484000000000000341e+01
2.716700000000000159e+02,6.174139999999999873e+01,2.376999999999999957e+01,3.500000000000000000e+01
2.757900000000000205e+02,6.228070000000000306e+01,2.373000000000000043e+01,3.471500000000000341e+01
2.739900000000000091e+02,6.143569999999999709e+01,2.362999999999999901e+01,3.439999999999999858e+01
2.780600000000000023e+02,6.171430000000000149e+01,2.402199999999999847e+01,3.500000000000000000e+01
2.817599999999999909e+02,6.168139999999999645e+01,2.421000000000000085e+01,3.497999999999999687e+01
2.781600000000000250e+02,6.042860000000000298e+01,2.430900000000000105e+01,3.459000000000000341e+01
2.734399999999999977e+02,5.954829999999999757e+01,2.389999999999999858e+01,3.349000000000000199e+01
2.733600000000000136e+02,5.907139999999999702e+01,2.453000000000000114e+01,3.326500000000000057e+01
2.706100000000000136e+02,5.750569999999999737e+01,2.393499999999999872e+01,3.371500000000000341e+01
2.720880000000000223e+02,5.751859999999999928e+01,2.425000000000000000e+01,3.367000000000000171e+01
2.775699999999999932e+02,5.686710000000000065e+01,2.416000000000000014e+01,3.435000000000000142e+01
2.775500000000000114e+02,5.625430000000000064e+01,2.466000000000000014e+01,3.461999999999999744e+01
2.776899999999999977e+02,5.664710000000000178e+01,2.487999999999999901e+01,3.454500000000000171e+01
2.821000000000000227e+02,5.846000000000000085e+01,2.480999999999999872e+01,3.435999999999999943e+01
2.837300000000000182e+02,5.978430000000000177e+01,2.441000000000000014e+01,3.393999999999999773e+01
2.840299999999999727e+02,6.011430000000000007e+01,2.451999999999999957e+01,3.400999999999999801e+01
2.858799999999999955e+02,5.963139999999999930e+01,2.437000000000000099e+01,3.421000000000000085e+01
2.905899999999999750e+02,5.929279999999999973e+01,2.471000000000000085e+01,3.432500000000000284e+01
2.915299999999999727e+02,6.033570000000000277e+01,2.548000000000000043e+01,3.435000000000000142e+01
2.923299999999999841e+02,6.010430000000000206e+01,2.580000000000000071e+01,3.470000000000000284e+01
2.996600000000000250e+02,6.104110000000000014e+01,2.580999999999999872e+01,3.568500000000000227e+01
3.075500000000000114e+02,6.092999999999999972e+01,2.591000000000000014e+01,3.567000000000000171e+01
3.065699999999999932e+02,6.106280000000000285e+01,2.628000000000000114e+01,3.617000000000000171e+01
3.068700000000000045e+02,6.145640000000000214e+01,2.632000000000000028e+01,3.627000000000000313e+01
3.086899999999999977e+02,6.147279999999999944e+01,2.664999999999999858e+01,3.574000000000000199e+01
